id,risk,category,keys
54196,1+,0,436 e2e 08 19 sendeventimpl connect failed com dc service
54197,1+,0,957 e2e 43 17 sendeventimpl connect failed com dc service
54198,1+,0,327 e2e 18 47 connect sendeventimpl failed com dc service
54199,1+,0,061 e2e 40 17 sendeventimpl connect failed com dc service
54200,1+,0,252 e2e 12 19 connect sendeventimpl failed com dc service
54201,1+,0,063 e2e 18 40 sendeventimpl connect failed com dc service
54202,1+,0,432 e2e 18 08 sendeventimpl connect failed com dc service
54203,1+,0,624 e2e 25 18 connect sendeventimpl com failed dc service
54204,1+,0,260 e2e 16 17 sendeventimpl connect failed com dc service
54205,1+,0,262 e2e 16 47 connect sendeventimpl failed com dc service
54206,1+,0,235 e2e 16 10 connect sendeventimpl failed com dc service
54207,1+,0,618 e2e 25 16 sendeventimpl connect com failed dc service
54208,1+,0,619 e2e 16 55 sendeventimpl connect com failed dc service
54209,1+,0,259 e2e 47 15 connect sendeventimpl failed com dc service
54210,1+,0,237 e2e 16 40 connect sendeventimpl failed com dc service
54211,1+,0,244 e2e 42 16 connect sendeventimpl failed com dc service
54212,1+,0,234 e2e 15 40 connect sendeventimpl failed com dc service
54213,1+,0,245 e2e 12 17 sendeventimpl connect com failed dc service
54214,1+,0,263 17 e2e sendeventimpl connect failed com dc service impl
54215,1+,0,616 e2e 15 55 connect sendeventimpl failed com dc service
54216,1+,0,057 e2e 16 10 sendeventimpl connect failed com dc service
54217,1+,0,427 e2e 38 16 sendeventimpl connect failed com dc service
54218,1+,0,058 e2e 16 40 connect sendeventimpl failed com dc service
54219,1+,0,425 e2e 16 08 sendeventimpl connect failed com dc service
54220,1+,0,242 e2e 12 16 connect sendeventimpl failed com dc service
54221,1+,0,954 e2e 43 16 sendeventimpl connect failed com dc service
54222,1+,0,424 e2e 38 15 sendeventimpl connect failed com dc service
54223,1+,0,238 e2e 17 10 connect sendeventimpl failed com dc service
54224,1+,0,059 e2e 17 10 sendeventimpl connect failed com dc service
54225,1+,0,615 e2e 25 15 connect sendeventimpl failed com dc service
54226,1+,0,240 e2e 42 15 connect sendeventimpl com failed dc service
54227,1+,0,056 e2e 15 40 sendeventimpl connect failed com dc service
54228,1+,0,952 e2e 16 13 sendeventimpl connect com failed dc service
54229,1+,0,428 e2e 08 17 sendeventimpl connect failed com dc service
54230,1+,0,955 e2e 17 13 sendeventimpl connect failed com dc service
54231,1+,0,951 e2e 43 15 sendeventimpl connect failed com dc service
54232,1+,0,235 e2e 12 14 connect sendeventimpl failed com dc service
54233,1+,0,229 e2e 40 13 sendeventimpl connect com failed dc service
54234,1+,0,234 e2e 42 13 connect sendeventimpl com failed dc service
54235,1+,0,258 e2e 15 17 sendeventimpl connect failed com dc service
54236,1+,0,947 e2e 13 14 connect sendeventimpl com failed dc service
54237,1+,0,054 e2e 15 10 connect sendeventimpl failed com dc service
54238,1+,0,237 e2e 42 14 connect sendeventimpl com failed dc service
54239,1+,0,238 e2e 12 15 connect sendeventimpl com failed dc service
54240,1+,0,254 e2e 47 13 connect sendeventimpl failed com dc service
54241,1+,0,256 e2e 47 14 sendeventimpl connect com failed dc service
54242,1+,0,419 e2e 08 14 sendeventimpl connect failed com dc service
54243,1+,0,053 e2e 40 14 connect sendeventimpl com failed dc service
54244,1+,0,950 e2e 15 13 sendeventimpl connect failed com dc service
54245,1+,0,230 e2e 14 10 connect sendeventimpl failed com dc service
54246,1+,0,050 e2e 40 13 connect sendeventimpl failed com dc service
54247,1+,0,945 e2e 43 13 connect sendeventimpl failed com dc service
54248,1+,0,613 e2e 55 14 connect sendeventimpl com failed dc service
54249,1+,0,233 e2e 15 10 connect sendeventimpl failed com dc service
54250,1+,0,948 e2e 43 14 connect sendeventimpl com failed dc service
54251,1+,0,255 e2e 17 14 connect sendeventimpl failed com dc service
54252,1+,0,610 e2e 55 13 sendeventimpl connect com failed dc service
54253,1+,0,612 e2e 25 14 sendeventimpl connect failed com dc service
54254,1+,0,051 e2e 14 10 connect sendeventimpl com failed dc service
54255,1+,0,421 e2e 38 14 connect sendeventimpl failed com dc service
54256,1+,0,232 e2e 40 14 connect sendeventimpl failed com dc service
54257,1+,0,418 e2e 38 13 connect sendeventimpl com failed dc service
54258,1+,0,422 e2e 08 15 sendeventimpl connect failed com dc service
54259,1+,0,609 e2e 25 13 connect sendeventimpl failed com dc service
54260,1+,0,412 e2e 38 11 connect sendeventimpl com failed dc service
54261,1+,0,413 e2e 12 08 connect sendeventimpl com failed dc service
54262,1+,0,942 e2e 43 12 connect sendeventimpl com failed dc service
54263,1+,0,249 e2e 47 11 sendeventimpl connect failed com dc service
54264,1+,0,229 12 e2e connect sendeventimpl failed com dc service impl
54265,1+,0,941 e2e 12 13 connect sendeventimpl com failed dc service
54266,1+,0,416 e2e 08 13 sendeventimpl connect failed com dc service
54267,1+,0,047 e2e 12 10 connect sendeventimpl failed com dc service
54268,1+,0,943 13 e2e connect sendeventimpl com failed dc service impl
54269,1+,0,607 e2e 12 55 sendeventimpl connect failed com dc service
54270,1+,0,252 e2e 17 13 connect sendeventimpl failed com dc service
54271,1+,0,217 e2e 40 11 connect sendeventimpl failed com dc service
54272,1+,0,604 e2e 55 11 connect sendeventimpl failed com dc service
54273,1+,0,227 e2e 42 11 connect sendeventimpl com failed dc service
54274,1+,0,230 e2e 42 12 connect sendeventimpl failed com dc service
54275,1+,0,606 e2e 25 12 connect sendeventimpl failed com dc service
54276,1+,0,232 e2e 12 13 connect sendeventimpl failed com dc service
54277,1+,0,045 e2e 40 11 sendeventimpl connect failed com dc service
54278,1+,0,415 e2e 38 12 connect sendeventimpl com failed dc service
54279,1+,0,251 e2e 12 47 connect sendeventimpl failed com dc service
54280,1+,0,250 e2e 12 17 sendeventimpl connect com failed dc service
54281,1+,0,227 e2e 13 10 connect sendeventimpl com failed dc service
54282,1+,0,049 e2e 13 10 connect sendeventimpl failed com dc service
54283,1+,0,048 e2e 12 40 connect sendeventimpl com failed dc service
54284,1+,0,603 e2e 25 11 connect sendeventimpl failed com dc service
54285,1+,0,939 e2e 43 11 connect sendeventimpl failed com dc service
54286,1+,0,225 e2e 12 10 connect sendeventimpl failed com dc service
54287,1+,0,226 e2e 12 40 connect sendeventimpl failed com dc service
54288,1+,0,247 e2e 17 11 connect sendeventimpl failed com dc service
54289,1+,0,600 e2e 25 10 sendeventimpl connect com failed dc service
54290,1+,0,216 e2e 10 11 connect sendeventimpl failed com dc service
54291,1+,0,213 10 e2e sendeventimpl connect com failed dc service impl
54292,1+,0,407 e2e 08 10 sendeventimpl connect failed com dc service
54293,1+,0,043 e2e 40 10 connect sendeventimpl failed com dc service
54294,1+,0,601 e2e 55 10 connect sendeventimpl failed com dc service
54295,1+,0,245 e2e 17 10 connect sendeventimpl failed com dc service
54296,1+,0,410 e2e 08 11 connect sendeventimpl com failed dc service
54297,1+,0,220 e2e 09 42 connect sendeventimpl com failed dc service
54298,1+,0,214 e2e 40 10 sendeventimpl connect failed com dc service
54299,1+,0,935 e2e 13 10 connect sendeventimpl failed com dc service
54300,1+,0,936 e2e 43 10 connect sendeventimpl com failed dc service
54301,1+,0,938 e2e 13 11 connect sendeventimpl failed com dc service
54302,1+,0,044 e2e 10 11 connect sendeventimpl failed com dc service
54303,1+,0,040 e2e 09 40 connect sendeventimpl failed com dc service
54304,1+,0,596 e2e 25 09 sendeventimpl connect com failed dc service
54305,1+,0,405 e2e 38 09 connect sendeventimpl failed com dc service
54306,1+,0,222 e2e 12 10 connect sendeventimpl failed com dc service
54307,1+,0,598 e2e 09 55 connect sendeventimpl failed com dc service
54308,1+,0,223 e2e 42 10 connect sendeventimpl com failed dc service
54309,1+,0,408 e2e 38 10 connect sendeventimpl failed com dc service
54310,1+,0,244 e2e 09 47 connect sendeventimpl failed com dc service
54311,1+,0,225 e2e 12 11 connect sendeventimpl com failed dc service
54312,1+,0,246 e2e 47 10 connect sendeventimpl failed com dc service
54313,1+,0,042 10 e2e connect sendeventimpl failed com dc service impl
54314,1+,0,212 e2e 09 40 sendeventimpl connect failed com dc service
54315,1+,0,933 e2e 43 09 connect sendeventimpl com failed dc service
54316,1+,0,930 e2e 43 08 connect sendeventimpl com failed dc service
54317,1+,0,592 e2e 55 07 connect sendeventimpl failed com dc service
54318,1+,0,038 e2e 08 40 connect sendeventimpl failed com dc service
54319,1+,0,590 e2e 25 07 connect sendeventimpl failed com dc service
54320,1+,0,595 e2e 08 55 sendeventimpl connect failed com dc service
54321,1+,0,215 e2e 42 08 connect sendeventimpl failed com dc service
54322,1+,0,217 e2e 09 12 connect sendeventimpl failed com dc service
54323,1+,0,240 e2e 08 17 sendeventimpl connect failed com dc service
54324,1+,0,212 e2e 42 07 connect sendeventimpl com failed dc service
54325,1+,0,210 e2e 09 10 connect sendeventimpl com failed dc service
54326,1+,0,08 401 e2e sendeventimpl connect com failed dc service impl
54327,1+,0,039 e2e 09 10 connect sendeventimpl com failed dc service
54328,1+,0,927 e2e 43 07 connect sendeventimpl com failed dc service
54329,1+,0,593 e2e 25 08 sendeventimpl connect failed com dc service
54330,1+,0,931 e2e 09 13 connect sendeventimpl failed com dc service
54331,1+,0,399 e2e 38 07 sendeventimpl connect failed com dc service
54332,1+,0,928 e2e 08 13 connect sendeventimpl failed com dc service
54333,1+,0,214 e2e 12 08 sendeventimpl connect failed com dc service
54334,1+,0,243 e2e 09 17 connect sendeventimpl failed com dc service
54335,1+,0,035 e2e 40 07 connect sendeventimpl failed com dc service
54336,1+,0,239 e2e 47 07 connect sendeventimpl failed com dc service
54337,1+,0,402 e2e 38 08 sendeventimpl connect com failed dc service
54338,1+,0,036 e2e 08 10 connect sendeventimpl failed com dc service
54339,1+,0,241 e2e 47 08 sendeventimpl connect failed com dc service
54340,1+,0,404 e2e 09 08 sendeventimpl connect failed com dc service
54341,10+,4,main proc 477 occurs when thread error sql running data
54342,100+,4,rrtview output proc 971 when occurs thread error sql running
54343,100+,4,systemtxindview get 应锟 矫筹 407 proc 18 07 data e2e
54344,100+,4,get systemtxindview proc 407 occurs when thread error sql running
54345,100+,4,bigview output proc 962 when occurs thread error sql running
54346,100+,4,rrtview 970 output 应锟 矫筹 proc 17 07 data e2e
54347,100+,4,bigview 962 output 矫筹 应锟 proc 17 07 data e2e
54348,10+,4,aggre baseline proc 18 30 927 occurs when thread error
54349,100+,4,convertrrt 955 矫筹 应锟 proc 17 07 data e2e 25
54350,100+,4,477 main 应锟 矫筹 proc 18 07 data e2e 25
54351,10+,4,convertrrt proc 955 occurs when thread error sql running data
54352,1+,0,236 e2e 47 06 connect sendeventimpl com failed dc service
54353,1+,0,234 e2e 47 05 connect sendeventimpl failed com dc service
54354,1+,0,922 e2e 06 13 connect sendeventimpl com failed dc service
54355,1+,0,208 e2e 42 06 connect sendeventimpl failed com dc service
54356,1+,0,398 e2e 08 07 connect sendeventimpl failed com dc service
54357,1+,0,034 e2e 07 10 connect sendeventimpl com failed dc service
54358,1+,0,031 e2e 06 10 sendeventimpl connect com failed dc service
54359,1+,0,880 e2e 43 05 connect sendeventimpl failed com dc service
54360,1+,0,925 e2e 13 07 connect sendeventimpl failed com dc service
54361,1+,0,393 e2e 38 05 sendeventimpl connect failed com dc service
54362,1+,0,235 e2e 17 06 sendeventimpl connect failed com dc service
54363,1+,0,584 e2e 25 05 connect sendeventimpl failed com dc service
54364,1+,0,589 e2e 55 06 connect sendeventimpl failed com dc service
54365,1+,0,923 e2e 43 06 connect sendeventimpl failed com dc service
54366,1+,0,587 e2e 25 06 connect sendeventimpl failed com dc service
54367,1+,0,205 e2e 42 05 connect sendeventimpl com failed dc service
54368,1+,0,032 e2e 40 06 sendeventimpl connect failed com dc service
54369,1+,0,030 e2e 40 05 connect sendeventimpl failed com dc service
54370,1+,0,238 e2e 17 07 sendeventimpl connect failed com dc service
54371,1+,0,586 e2e 55 05 connect sendeventimpl failed com dc service
54372,1+,0,396 e2e 38 06 sendeventimpl connect failed com dc service
54373,1+,0,210 e2e 12 07 connect sendeventimpl failed com dc service
54374,1+,0,207 e2e 12 06 connect sendeventimpl failed com dc service
54375,1+,0,395 e2e 08 06 connect sendeventimpl failed com dc service
54376,1+,0,029 e2e 10 05 connect sendeventimpl failed com dc service
54377,1+,0,391 e2e 08 05 sendeventimpl connect failed com dc service
54378,1+,0,231 e2e 17 04 connect sendeventimpl failed com dc service
54379,1+,0,578 e2e 25 03 sendeventimpl connect failed com dc service
54380,1+,0,232 e2e 47 04 sendeventimpl connect failed com dc service
54381,1+,0,877 e2e 43 04 connect sendeventimpl failed com dc service
54382,1+,0,583 e2e 55 04 connect sendeventimpl failed com dc service
54383,1+,0,200 e2e 12 05 sendeventimpl connect com failed dc service
54384,1+,0,579 e2e 55 03 sendeventimpl connect com failed dc service
54385,1+,0,390 e2e 38 04 connect sendeventimpl failed com dc service
54386,1+,0,875 e2e 13 04 connect sendeventimpl com failed dc service
54387,1+,0,388 e2e 08 04 sendeventimpl connect failed com dc service
54388,1+,0,233 e2e 17 05 sendeventimpl connect failed com dc service
54389,1+,0,874 e2e 43 03 connect sendeventimpl com failed dc service
54390,1+,0,581 e2e 25 04 sendeventimpl connect com failed dc service
54391,1+,0,387 e2e 38 03 connect sendeventimpl failed com dc service
54392,1+,0,026 e2e 10 04 connect sendeventimpl failed com dc service
54393,1+,0,193 e2e 42 04 connect sendeventimpl com failed dc service
54394,1+,0,027 e2e 40 04 connect sendeventimpl failed com dc service
54395,1+,0,190 e2e 42 03 connect sendeventimpl com failed dc service
54396,1+,0,229 e2e 47 03 sendeventimpl connect com failed dc service
54397,1+,0,878 e2e 13 05 connect sendeventimpl com failed dc service
54398,1+,0,025 e2e 40 03 connect sendeventimpl com failed dc service
54399,1+,0,191 e2e 12 04 connect sendeventimpl com failed dc service
54400,1+,0,021 e2e 10 02 connect sendeventimpl com failed dc service
54401,1+,0,187 e2e 42 02 connect sendeventimpl failed com dc service
54402,1+,0,020 e2e 40 01 connect sendeventimpl failed com dc service
54403,1+,0,382 e2e 08 02 connect sendeventimpl failed com dc service
54404,1+,0,385 e2e 08 03 sendeventimpl connect com failed dc service
54405,1+,0,220 e2e 47 01 connect sendeventimpl failed com dc service
54406,1+,0,575 e2e 25 02 sendeventimpl connect com failed dc service
54407,1+,0,572 e2e 25 01 sendeventimpl connect com failed dc service
54408,1+,0,022 e2e 40 02 connect sendeventimpl failed com dc service
54409,1+,0,023 e2e 10 03 connect sendeventimpl failed com dc service
54410,1+,0,228 e2e 17 03 sendeventimpl connect failed com dc service
54411,1+,0,868 e2e 43 01 connect sendeventimpl failed com dc service
54412,1+,0,384 e2e 38 02 connect sendeventimpl com failed dc service
54413,1+,0,381 e2e 38 01 connect sendeventimpl com failed dc service
54414,1+,0,227 e2e 47 02 sendeventimpl connect com failed dc service
54415,1+,0,871 e2e 43 02 connect sendeventimpl com failed dc service
54416,1+,0,577 e2e 55 02 connect sendeventimpl com failed dc service
54417,1+,0,189 e2e 12 03 connect sendeventimpl failed com dc service
54418,1+,0,870 e2e 13 02 connect sendeventimpl com failed dc service
54419,1+,0,872 e2e 13 03 connect sendeventimpl com failed dc service
54420,1+,0,574 e2e 55 01 sendeventimpl connect com failed dc service
54421,1+,0,226 e2e 17 02 sendeventimpl connect com failed dc service
54422,1+,0,018 e2e 10 01 sendeventimpl connect com failed dc service
54423,1+,0,569 e2e 25 00 sendeventimpl connect failed com dc service
54424,1+,0,218 e2e 17 01 connect sendeventimpl com failed dc service
54425,1+,0,379 e2e 08 01 connect sendeventimpl failed com dc service
54426,1+,0,375 e2e 38 59 19 connect sendeventimpl failed com dc
54427,1+,0,376 e2e 08 00 connect sendeventimpl com failed dc service
54428,1+,0,570 e2e 55 00 connect sendeventimpl com failed dc service
54429,1+,0,864 e2e 13 00 connect sendeventimpl failed com dc service
54430,1+,0,566 e2e 25 59 19 connect sendeventimpl com failed dc
54431,1+,0,865 e2e 43 00 sendeventimpl connect com failed dc service
54432,1+,0,215 e2e 59 47 19 connect sendeventimpl failed com dc
54433,1+,0,017 e2e 40 00 connect sendeventimpl com failed dc service
54434,1+,0,217 e2e 47 00 sendeventimpl connect failed com dc service
54435,1+,0,016 e2e 10 00 connect sendeventimpl failed com dc service
54436,1+,0,378 e2e 38 00 sendeventimpl connect failed com dc service
54437,1+,0,216 e2e 17 00 sendeventimpl connect failed com dc service
