id,summary,risk,category,keys
56482,"E2E:2018-12-25 20:16:43,954 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,954 16 43 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56483,"E2E:2018-12-25 20:15:38,424 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,424 15 38 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56484,"E2E:2018-12-25 20:17:10,238 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,238 17 10 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56485,"E2E:2018-12-25 20:17:10,059 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,059 17 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56486,"E2E:2018-12-25 20:15:25,615 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,615 15 25 come2edcserviceimplsendeventimpl connect 20 failed e2e error 2018
56487,"E2E:2018-12-25 20:15:42,240 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,240 15 42 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56488,"E2E:2018-12-25 20:15:40,056 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,056 15 40 25 connect come2edcserviceimplsendeventimpl 20 failed e2e error
56489,"E2E:2018-12-25 20:16:40,058 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,058 16 40 25 come2edcserviceimplsendeventimpl connect failed 20 e2e error
56490,"E2E:2018-12-25 20:16:08,425 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,425 16 08 25 come2edcserviceimplsendeventimpl connect failed 20 e2e error
56491,"E2E:2018-12-25 20:16:13,952 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,952 16 13 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56492,"E2E:2018-12-25 20:17:08,428 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,428 08 17 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56493,"E2E:2018-12-25 20:17:13,955 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,955 13 17 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56494,"E2E:2018-12-25 20:15:43,951 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,951 15 43 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56495,"E2E:2018-12-25 20:14:12,235 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,235 14 12 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56496,"E2E:2018-12-25 20:13:40,229 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,229 13 40 connect come2edcserviceimplsendeventimpl 25 20 failed e2e error
56497,"E2E:2018-12-25 20:13:42,234 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,234 13 42 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56498,"E2E:2018-12-25 20:15:17,258 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,258 15 17 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56499,"E2E:2018-12-25 20:15:13,950 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,950 15 13 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56500,"E2E:2018-12-25 20:14:10,230 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,230 14 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56501,"E2E:2018-12-25 20:13:40,050 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,050 13 40 25 connect come2edcserviceimplsendeventimpl 20 failed e2e error
56502,"E2E:2018-12-25 20:13:43,945 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,945 13 43 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56503,"E2E:2018-12-25 20:14:55,613 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,613 14 55 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56504,"E2E:2018-12-25 20:15:10,233 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,233 15 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56505,"E2E:2018-12-25 20:14:43,948 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,948 43 14 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56506,"E2E:2018-12-25 20:14:17,255 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,255 14 17 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56507,"E2E:2018-12-25 20:13:55,610 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,610 13 55 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56508,"E2E:2018-12-25 20:14:13,947 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,947 13 14 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56509,"E2E:2018-12-25 20:15:10,054 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,054 15 10 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56510,"E2E:2018-12-25 20:14:42,237 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,237 14 42 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56511,"E2E:2018-12-25 20:15:12,238 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,238 15 12 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56512,"E2E:2018-12-25 20:13:47,254 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,254 13 47 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56513,"E2E:2018-12-25 20:14:47,256 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,256 14 47 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56514,"E2E:2018-12-25 20:14:08,419 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,419 14 08 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56515,"E2E:2018-12-25 20:14:40,053 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,053 14 40 25 connect come2edcserviceimplsendeventimpl 20 failed e2e error
56516,"E2E:2018-12-25 20:14:25,612 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,612 14 25 come2edcserviceimplsendeventimpl connect 20 failed e2e error 2018
56517,"E2E:2018-12-25 20:14:10,051 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,051 14 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56518,"E2E:2018-12-25 20:14:38,421 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,421 14 38 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56519,"E2E:2018-12-25 20:14:40,232 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,232 14 40 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56520,"E2E:2018-12-25 20:13:38,418 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,418 13 38 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56521,"E2E:2018-12-25 20:15:08,422 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,422 15 08 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56522,"E2E:2018-12-25 20:13:25,609 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,609 13 25 come2edcserviceimplsendeventimpl connect 20 failed e2e error 2018
56523,"E2E:2018-12-25 20:11:38,412 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,412 11 38 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56524,"E2E:2018-12-25 20:12:40,048 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,048 40 12 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56525,"E2E:2018-12-25 20:11:25,603 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,603 11 25 come2edcserviceimplsendeventimpl connect 20 failed e2e error 2018
56526,"E2E:2018-12-25 20:11:43,939 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,939 43 11 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56527,"E2E:2018-12-25 20:12:10,225 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,225 10 12 connect 25 come2edcserviceimplsendeventimpl failed 20 e2e error
56528,"E2E:2018-12-25 20:12:12,229 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,229 12 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error 2018
56529,"E2E:2018-12-25 20:12:13,941 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,941 13 12 connect 25 come2edcserviceimplsendeventimpl failed 20 e2e error
56530,"E2E:2018-12-25 20:13:08,416 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,416 13 08 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56531,"E2E:2018-12-25 20:12:10,047 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,047 10 12 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56532,"E2E:2018-12-25 20:13:13,943 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,13 943 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error 2018
56533,"E2E:2018-12-25 20:12:55,607 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,607 55 12 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56534,"E2E:2018-12-25 20:13:17,252 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,252 13 17 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56535,"E2E:2018-12-25 20:11:40,217 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,217 11 40 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56536,"E2E:2018-12-25 20:11:55,604 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,604 11 55 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56537,"E2E:2018-12-25 20:11:42,227 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,227 11 42 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56538,"E2E:2018-12-25 20:12:08,413 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,413 08 12 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56539,"E2E:2018-12-25 20:12:43,942 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,942 43 12 25 connect come2edcserviceimplsendeventimpl failed 20 e2e error
56540,"E2E:2018-12-25 20:11:47,249 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,249 11 47 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56541,"E2E:2018-12-25 20:12:42,230 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,230 42 12 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56542,"E2E:2018-12-25 20:12:25,606 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,606 25 12 come2edcserviceimplsendeventimpl connect failed 20 e2e error 2018
56543,"E2E:2018-12-25 20:13:12,232 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,232 13 12 connect 25 come2edcserviceimplsendeventimpl failed 20 e2e error
56544,"E2E:2018-12-25 20:11:40,045 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,045 11 40 25 come2edcserviceimplsendeventimpl connect failed 20 e2e error
56545,"E2E:2018-12-25 20:12:38,415 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,415 38 12 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56546,"E2E:2018-12-25 20:12:47,251 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,251 47 12 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56547,"E2E:2018-12-25 20:12:17,250 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,250 17 12 25 come2edcserviceimplsendeventimpl connect failed 20 e2e error
56548,"E2E:2018-12-25 20:13:10,227 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,227 13 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56549,"E2E:2018-12-25 20:13:10,049 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,049 13 10 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56550,"E2E:2018-12-25 20:12:40,226 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,226 40 12 connect come2edcserviceimplsendeventimpl 25 20 failed e2e error
56551,"E2E:2018-12-25 20:11:17,247 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,247 11 17 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56552,"E2E:2018-12-25 20:10:25,600 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,600 25 10 connect come2edcserviceimplsendeventimpl failed 20 e2e error 2018
56553,"E2E:2018-12-25 20:11:10,216 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,216 11 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56554,"E2E:2018-12-25 20:11:12,225 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,225 11 12 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56555,"E2E:2018-12-25 20:10:38,408 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,408 38 10 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56556,"E2E:2018-12-25 20:09:55,598 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,598 09 55 25 come2edcserviceimplsendeventimpl connect failed 20 e2e error
56557,"E2E:2018-12-25 20:09:38,405 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,405 09 38 25 come2edcserviceimplsendeventimpl connect failed 20 e2e error
56558,"E2E:2018-12-25 20:10:10,213 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,10 213 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error 2018
56559,"E2E:2018-12-25 20:10:08,407 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,407 08 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56560,"E2E:2018-12-25 20:10:40,043 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,043 40 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56561,"E2E:2018-12-25 20:10:55,601 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,601 55 10 25 connect come2edcserviceimplsendeventimpl 20 failed e2e error
56562,"E2E:2018-12-25 20:10:17,245 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,245 17 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56563,"E2E:2018-12-25 20:11:08,410 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,410 11 08 25 come2edcserviceimplsendeventimpl connect failed 20 e2e error
56564,"E2E:2018-12-25 20:09:42,220 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,220 09 42 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56565,"E2E:2018-12-25 20:10:40,214 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,214 40 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56566,"E2E:2018-12-25 20:10:13,935 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,935 13 10 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56567,"E2E:2018-12-25 20:10:43,936 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,936 43 10 connect come2edcserviceimplsendeventimpl 25 20 failed e2e error
56568,"E2E:2018-12-25 20:11:13,938 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,938 13 11 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56569,"E2E:2018-12-25 20:11:10,044 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,044 11 10 connect 25 come2edcserviceimplsendeventimpl failed 20 e2e error
56570,"E2E:2018-12-25 20:09:40,040 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,040 09 40 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56571,"E2E:2018-12-25 20:09:25,596 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,596 09 25 connect come2edcserviceimplsendeventimpl failed 20 e2e error 2018
56572,"E2E:2018-12-25 20:10:12,222 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,222 10 12 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56573,"E2E:2018-12-25 20:10:42,223 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,223 42 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56574,"E2E:2018-12-25 20:09:47,244 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,244 09 47 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56575,"E2E:2018-12-25 20:10:47,246 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,246 47 10 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56576,"E2E:2018-12-25 20:10:10,042 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,10 042 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error 2018
56577,"E2E:2018-12-25 20:09:40,212 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,212 09 40 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56578,"E2E:2018-12-25 20:09:43,933 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,933 09 43 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56579,"E2E:2018-12-25 20:08:43,930 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,930 43 08 25 come2edcserviceimplsendeventimpl connect 20 failed e2e error
56580,"E2E:2018-12-25 20:07:43,927 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,927 07 43 connect 25 come2edcserviceimplsendeventimpl 20 failed e2e error
56581,"E2E:2018-12-25 20:08:25,593 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,593 08 25 connect come2edcserviceimplsendeventimpl failed 20 e2e error 2018
56582,"E2E:2018-12-25 20:09:13,931 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,931 09 13 come2edcserviceimplsendeventimpl connect 25 20 failed e2e error
56583,"E2E:2018-12-25 20:07:38,399 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,399 07 38 connect 25 come2edcserviceimplsendeventimpl failed 20 e2e error
56584,"E2E:2018-12-25 20:08:13,928 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,928 13 08 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56585,"E2E:2018-12-25 20:08:55,595 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,595 08 55 come2edcserviceimplsendeventimpl 25 connect 20 failed e2e error
56586,"E2E:2018-12-25 20:09:17,243 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,243 09 17 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56587,"E2E:2018-12-25 20:07:25,590 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,590 07 25 come2edcserviceimplsendeventimpl connect failed 20 e2e error 2018
56588,"E2E:2018-12-25 20:07:40,035 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,035 07 40 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56589,"E2E:2018-12-25 20:08:12,214 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,214 08 12 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56590,"E2E:2018-12-25 20:08:42,215 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,215 08 42 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
56591,"E2E:2018-12-25 20:09:12,217 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,217 09 12 come2edcserviceimplsendeventimpl connect 25 failed 20 e2e error
56592,"E2E:2018-12-25 20:08:17,240 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,7,240 08 17 come2edcserviceimplsendeventimpl 25 connect failed 20 e2e error
