id,summary,risk,category,keys
53132,08.06.26 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,1,bsoextpdss0 exts parmlib mlib sys0 extents set cp2c 08 s0007542
53197,08.06.27 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,1,bsoextpdss0 exts parmlib mlib sys0 extents set cp2c 08 s0007542
53353,08.06.28 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,1,bsoextpdss0 exts parmlib mlib sys0 extents set cp2c 08 s0007542
53397,08.06.25 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,1,bsoextpdss0 exts parmlib mlib sys0 extents set cp2c 08 s0007542
53447,08.06.22 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,1,bsoextpdss0 exts parmlib mlib sys0 extents set cp2c 08 s0007542
53504,08.06.28 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,1,bsoextpdss0 exts parmlib mlib sys0 extents set cp2c 08 s0007542
54509,01.27.03 S0093536 *DSNB319A  -DP41 DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP3,1+,1,gbp3 s0093536 dp41 dsnb319a shortage dsnb1cne there pool space buffer
54537,08.06.31 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,1,bsoextpdss0 exts parmlib mlib sys0 extents set cp2c 08 s0007542
56615,"E2E:2018-12-25 20:06:47,236 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 47 e2e 20 connect sendeventimpl failed com dc service
56616,"E2E:2018-12-25 20:05:47,234 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 05 20 sendeventimpl connect failed com dc service
56617,"E2E:2018-12-25 20:06:13,922 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 13 e2e 20 connect sendeventimpl failed com dc service
56618,"E2E:2018-12-25 20:06:42,208 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 42 e2e 20 sendeventimpl connect failed com dc service
56619,"E2E:2018-12-25 20:07:08,398 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 07 20 sendeventimpl connect failed com dc service
56620,"E2E:2018-12-25 20:07:10,034 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 07 20 connect sendeventimpl failed com dc service
56621,"E2E:2018-12-25 20:07:13,925 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 07 20 connect sendeventimpl failed com dc service
56622,"E2E:2018-12-25 20:05:38,393 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 05 20 sendeventimpl connect failed com dc service
56623,"E2E:2018-12-25 20:06:17,235 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 e2e 17 20 sendeventimpl connect failed com dc service
56624,"E2E:2018-12-25 20:05:25,584 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 e2e 05 20 connect sendeventimpl failed com dc service
56625,"E2E:2018-12-25 20:06:55,589 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 55 e2e 20 connect sendeventimpl failed com dc service
56626,"E2E:2018-12-25 20:06:43,923 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 43 e2e 20 sendeventimpl connect failed com dc service
56627,"E2E:2018-12-25 20:06:25,587 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 25 e2e 20 connect sendeventimpl failed com dc service
56628,"E2E:2018-12-25 20:05:42,205 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 e2e 05 20 sendeventimpl connect failed com dc service
56629,"E2E:2018-12-25 20:06:40,032 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 e2e 40 20 sendeventimpl connect failed com dc service
56630,"E2E:2018-12-25 20:06:10,031 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 e2e 10 20 connect sendeventimpl failed com dc service
56631,"E2E:2018-12-25 20:05:43,880 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 e2e 05 20 sendeventimpl connect failed com dc service
56632,"E2E:2018-12-25 20:05:40,030 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 05 20 connect sendeventimpl failed com dc service
56633,"E2E:2018-12-25 20:07:17,238 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 07 20 sendeventimpl connect failed com dc service
56634,"E2E:2018-12-25 20:05:55,586 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 e2e 05 20 connect sendeventimpl failed com dc service
56635,"E2E:2018-12-25 20:06:38,396 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 38 e2e 20 sendeventimpl connect failed com dc service
56636,"E2E:2018-12-25 20:07:12,210 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 12 07 20 connect sendeventimpl failed com dc service
56637,"E2E:2018-12-25 20:06:08,395 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 08 e2e 20 sendeventimpl connect failed com dc service
56638,"E2E:2018-12-25 20:06:12,207 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,06 e2e 12 20 connect sendeventimpl failed com dc service
56639,"E2E:2018-12-25 20:05:10,029 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 05 20 connect sendeventimpl failed com dc service
56640,"E2E:2018-12-25 20:04:43,877 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 43 e2e 20 sendeventimpl connect failed com dc service
56641,"E2E:2018-12-25 20:04:55,583 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 55 e2e 20 sendeventimpl connect failed com dc service
56642,"E2E:2018-12-25 20:05:12,200 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 12 05 20 connect sendeventimpl failed com dc service
56643,"E2E:2018-12-25 20:03:55,579 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 e2e 03 20 sendeventimpl connect failed com dc service
56644,"E2E:2018-12-25 20:04:38,390 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 38 e2e 20 sendeventimpl connect failed com dc service
56645,"E2E:2018-12-25 20:04:13,875 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 13 e2e 20 connect sendeventimpl failed com dc service
56646,"E2E:2018-12-25 20:04:08,388 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 08 e2e 20 sendeventimpl connect failed com dc service
56647,"E2E:2018-12-25 20:05:17,233 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 05 20 sendeventimpl connect failed com dc service
56648,"E2E:2018-12-25 20:03:43,874 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 e2e 03 20 sendeventimpl connect failed com dc service
56649,"E2E:2018-12-25 20:05:08,391 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 05 20 sendeventimpl connect failed com dc service
56650,"E2E:2018-12-25 20:04:17,231 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 e2e 17 20 sendeventimpl connect failed com dc service
56651,"E2E:2018-12-25 20:03:25,578 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 e2e 03 20 sendeventimpl connect failed com dc service
56652,"E2E:2018-12-25 20:04:47,232 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 47 e2e 20 sendeventimpl connect failed com dc service
56653,"E2E:2018-12-25 20:04:25,581 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 25 e2e 20 connect sendeventimpl failed com dc service
56654,"E2E:2018-12-25 20:03:38,387 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 03 20 sendeventimpl connect failed com dc service
56655,"E2E:2018-12-25 20:04:10,026 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 e2e 10 20 connect sendeventimpl failed com dc service
56656,"E2E:2018-12-25 20:04:42,193 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 42 e2e 20 sendeventimpl connect failed com dc service
56657,"E2E:2018-12-25 20:04:40,027 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 e2e 40 20 connect sendeventimpl failed com dc service
56658,"E2E:2018-12-25 20:03:42,190 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 e2e 03 20 connect sendeventimpl failed com dc service
56659,"E2E:2018-12-25 20:03:47,229 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 03 20 sendeventimpl connect failed com dc service
56660,"E2E:2018-12-25 20:05:13,878 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 05 20 connect sendeventimpl failed com dc service
56661,"E2E:2018-12-25 20:03:40,025 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 03 20 connect sendeventimpl failed com dc service
56662,"E2E:2018-12-25 20:04:12,191 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,04 e2e 12 20 connect sendeventimpl failed com dc service
56663,"E2E:2018-12-25 20:02:10,021 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 02 20 connect sendeventimpl failed com dc service
56664,"E2E:2018-12-25 20:01:43,868 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 e2e 01 20 connect sendeventimpl failed com dc service
56665,"E2E:2018-12-25 20:02:38,384 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 02 20 connect sendeventimpl failed com dc service
56666,"E2E:2018-12-25 20:01:38,381 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 01 20 connect sendeventimpl failed com dc service
56667,"E2E:2018-12-25 20:02:47,227 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 02 20 connect sendeventimpl failed com dc service
56668,"E2E:2018-12-25 20:02:08,382 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 02 20 sendeventimpl connect failed com dc service
56669,"E2E:2018-12-25 20:03:08,385 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 03 20 connect sendeventimpl failed com dc service
56670,"E2E:2018-12-25 20:01:47,220 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 01 20 connect sendeventimpl failed com dc service
56671,"E2E:2018-12-25 20:02:25,575 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 e2e 02 20 sendeventimpl connect failed com dc service
56672,"E2E:2018-12-25 20:01:25,572 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 e2e 01 20 sendeventimpl connect failed com dc service
56673,"E2E:2018-12-25 20:02:13,870 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 02 20 connect sendeventimpl failed com dc service
56674,"E2E:2018-12-25 20:03:17,228 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 03 20 connect sendeventimpl failed com dc service
56675,"E2E:2018-12-25 20:03:10,023 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 03 20 connect sendeventimpl failed com dc service
56676,"E2E:2018-12-25 20:02:43,871 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 e2e 02 20 sendeventimpl connect failed com dc service
56677,"E2E:2018-12-25 20:02:55,577 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 e2e 02 20 connect sendeventimpl failed com dc service
56678,"E2E:2018-12-25 20:03:12,189 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 12 03 20 connect sendeventimpl failed com dc service
56679,"E2E:2018-12-25 20:02:42,187 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 e2e 02 20 sendeventimpl connect failed com dc service
56680,"E2E:2018-12-25 20:01:40,020 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 01 20 connect sendeventimpl failed com dc service
56681,"E2E:2018-12-25 20:02:40,022 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 02 20 connect sendeventimpl failed com dc service
56682,"E2E:2018-12-25 20:01:55,574 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 e2e 01 20 connect sendeventimpl failed com dc service
56683,"E2E:2018-12-25 20:03:13,872 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 03 20 connect sendeventimpl failed com dc service
56684,"E2E:2018-12-25 20:02:17,226 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 02 20 sendeventimpl connect failed com dc service
56685,"E2E:2018-12-25 20:01:10,018 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 01 20 connect sendeventimpl failed com dc service
56686,"E2E:2018-12-25 20:00:17,216 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,00 e2e 17 20 connect sendeventimpl failed com dc service
56687,"E2E:2018-12-25 20:00:38,378 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 00 e2e 20 connect sendeventimpl failed com dc service
56688,"E2E:2018-12-25 20:00:10,016 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,00 e2e 10 20 connect sendeventimpl failed com dc service
56689,"E2E:2018-12-25 19:59:38,375 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 19 38 e2e sendeventimpl connect failed com dc service
56690,"E2E:2018-12-25 20:00:08,376 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 00 e2e 20 connect sendeventimpl failed com dc service
56691,"E2E:2018-12-25 20:00:55,570 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 00 e2e 20 connect sendeventimpl failed com dc service
56692,"E2E:2018-12-25 20:00:13,864 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 00 e2e 20 connect sendeventimpl failed com dc service
56693,"E2E:2018-12-25 19:59:25,566 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 19 25 e2e connect sendeventimpl failed com dc service
56694,"E2E:2018-12-25 20:00:43,865 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 00 e2e 20 connect sendeventimpl failed com dc service
56695,"E2E:2018-12-25 19:59:47,215 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 19 47 e2e connect sendeventimpl failed com dc service
56696,"E2E:2018-12-25 20:00:40,017 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,00 e2e 40 20 connect sendeventimpl failed com dc service
56697,"E2E:2018-12-25 20:00:47,217 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 00 e2e 20 connect sendeventimpl failed com dc service
56698,"E2E:2018-12-25 20:01:08,379 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 01 20 sendeventimpl connect failed com dc service
56699,"E2E:2018-12-25 20:01:17,218 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 01 20 connect sendeventimpl failed com dc service
56700,"E2E:2018-12-25 20:00:25,569 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 00 e2e 20 connect sendeventimpl failed com dc service
56701,"E2E:2018-12-25 19:59:55,568 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 19 55 e2e sendeventimpl connect failed com dc service
56702,"E2E:2018-12-25 19:59:40,015 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 19 e2e 40 sendeventimpl connect failed com dc service
56703,"E2E:2018-12-25 20:01:13,867 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 01 20 connect sendeventimpl failed com dc service
56704,"E2E:2018-12-25 19:59:43,863 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 43 19 e2e connect sendeventimpl failed com dc service
56705,"E2E:2018-12-25 19:57:55,561 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,57 19 55 e2e sendeventimpl connect failed com dc service
56706,"E2E:2018-12-25 19:59:13,858 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 13 19 e2e connect sendeventimpl failed com dc service
56707,"E2E:2018-12-25 19:58:25,563 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,58 19 25 e2e connect sendeventimpl failed com dc service
56708,"E2E:2018-12-25 19:57:47,196 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,57 19 47 e2e sendeventimpl connect failed com dc service
56709,"E2E:2018-12-25 19:57:25,560 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,57 19 25 e2e sendeventimpl connect failed com dc service
56710,"E2E:2018-12-25 19:58:47,198 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,58 19 47 e2e connect sendeventimpl failed com dc service
56711,"E2E:2018-12-25 19:57:40,009 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,57 19 e2e 40 sendeventimpl connect failed com dc service
56712,"E2E:2018-12-25 19:58:17,197 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,58 19 e2e 17 connect sendeventimpl failed com dc service
56713,"E2E:2018-12-25 19:58:43,857 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,58 43 19 e2e connect sendeventimpl failed com dc service
56714,"E2E:2018-12-25 19:58:10,011 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,58 19 e2e 10 connect sendeventimpl failed com dc service
56715,"E2E:2018-12-25 19:59:10,013 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 19 e2e 10 connect sendeventimpl failed com dc service
56716,"E2E:2018-12-25 19:58:55,565 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,58 19 55 e2e sendeventimpl connect failed com dc service
56717,"E2E:2018-12-25 19:58:13,855 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,58 13 19 e2e connect sendeventimpl failed com dc service
56718,"E2E:2018-12-25 19:58:40,012 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,58 19 e2e 40 sendeventimpl connect failed com dc service
56719,"E2E:2018-12-25 19:57:43,854 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,57 43 19 e2e connect sendeventimpl failed com dc service
56720,"E2E:2018-12-25 19:59:17,213 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,59 19 e2e 17 connect sendeventimpl failed com dc service
56721,"E2E:2018-12-25 19:56:47,193 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,56 19 47 e2e sendeventimpl connect failed com dc service
56722,"E2E:2018-12-25 19:56:10,005 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,56 19 e2e 10 connect sendeventimpl failed com dc service
56723,"E2E:2018-12-25 19:56:40,006 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,56 19 e2e 40 connect sendeventimpl failed com dc service
56724,"E2E:2018-12-25 19:55:47,191 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,19 55 47 e2e sendeventimpl connect failed com dc service
56725,"E2E:2018-12-25 19:56:55,558 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,56 19 55 e2e sendeventimpl connect failed com dc service
56726,"E2E:2018-12-25 19:57:13,852 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,57 13 19 e2e connect sendeventimpl failed com dc service
56727,"E2E:2018-12-25 19:55:40,003 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,19 55 e2e 40 connect sendeventimpl failed com dc service
56728,"E2E:2018-12-25 19:55:43,848 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 19 55 e2e connect sendeventimpl failed com dc service
