id,sysname,hostname,firstoccurredtime,lastoccurredtime,compressedtime,summary,severity,serial,flag,assignedto,status,timestamp,riskratio,key,knowledge
81402,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.107,44:25.0,44:25.0,1,"E2E:2019-06-27 18:42:40,719 ERROR - [data.proc.get.P_ST_AGGREGATE_300.txt] Ó¦ï¿½Ã³ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Ü½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Ó¡ï¿½",1,110439614,2,µËÎÀ¹ú,1,2019/6/27 19:00,1+,E2E,1
81403,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.107,44:25.0,44:25.0,1,"E2E:2019-06-27 18:42:40,719 ERROR - [data.proc.convertRRT] Ó¦ï¿½Ã³ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Ü½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Ó¡ï¿½",1,110439613,2,µËÎÀ¹ú,1,2019/6/27 19:00,1+,E2E,1
81404,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.107,44:25.0,44:25.0,1,"E2E:2019-06-27 18:42:40,719 ERROR - [data.proc.convertRRT] thread 'data.proc.convertRRT' error, error occurs when sql running.",1,110439622,2,µËÎÀ¹ú,1,2019/6/27 19:00,1+,E2E,1
81405,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.107,44:25.0,44:25.0,1,"E2E:2019-06-27 18:42:40,720 ERROR - [data.proc.get.SystemView] thread 'data.proc.get.SystemView' error, error occurs when sql running.",1,110439619,2,µËÎÀ¹ú,1,2019/6/27 19:00,1+,E2E,1
81406,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.107,44:25.0,44:25.0,1,"E2E:2019-06-27 18:42:40,720 ERROR - [data.proc.baseline_AGGRE_18_30] thread 'data.proc.baseline_AGGRE_18_30' error, error occurs when sql running.",1,110439621,2,µËÎÀ¹ú,1,2019/6/27 19:00,10+,E2E,1
81407,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.107,44:25.0,44:25.0,1,"E2E:2019-06-27 18:42:40,719 ERROR - [data.proc.baseline_AGGRE_18_30] Ó¦ï¿½Ã³ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Ü½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Ó¡ï¿½",1,110439620,2,µËÎÀ¹ú,1,2019/6/27 19:00,1+,E2E,1
81408,P1,zos,21:15.0,21:16.0,2,18.21.31 CP1C J0174888 *IEF099I JOB G01S583B WAITING FOR DATA SETS,1,110439603,2,ËÎ´ÉæÃ,1,2019/6/27 19:00,1+,IEF099I,1
81409,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.107,08:25.0,08:25.0,1,2019-06-27 19:08:01 Error: The application process is down: Dapp.name=E2E.DASHBOARD_CN -Dstdout=false -Dmaxfilesize=10240000 -Dmaxbackindex=10,1,110439637,2,µËÎÀ¹ú,1,2019/6/27 20:00,10+,E2E,1
81410,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.106,45:02.0,01:02.0,9,2019-06-27 18:44:01 Error: The application process is down: ddbinst,1,110439625,2,µËÎÀ¹ú,1,2019/6/27 20:00,1+,E2E,1
81411,P1,zos,14:18.0,14:18.0,2,21.14.34 CP1E J0179358  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.0% INUSE SYSJOB,1,110439745,2,ËÎ´ÉæÃ,1,2019/6/27 22:00,1+,DBA:BANCS,1
81412,P1,zos,14:18.0,14:18.0,2,21.14.33 CP1E J0179358  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.5% INUSE SYSJOB,1,110439744,2,ËÎ´ÉæÃ,1,2019/6/27 22:00,1+,DBA:BANCS,1
81413,P1,zos,14:18.0,14:18.0,2,21.14.34 CP1E J0179358  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.5% INUSE SYSJOB,1,110439746,2,ËÎ´ÉæÃ,1,2019/6/27 22:00,1+,DBA:BANCS,1
81414,P1,zos,14:14.0,14:14.0,2,21.14.32 CP1E J0179358  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.4% INUSE SYSJOB,1,110439743,2,ËÎ´ÉæÃ,1,2019/6/27 22:00,1+,DBA:BANCS,1
81415,P1,zos,11:24.0,11:24.0,1,21.11.40 CP1D J0179428 *IEF099I JOB NA100006 WAITING FOR DATA SETS BEEN RUNNING FOR 1170 MINUTES -            CORRELATION NAME=ENTRGPGA0008 -            CONNECTION ID=CIP1KA43 -            LUWID=DSNDP01.DP41APPL.D654DD664D18=65529,1,110439740,2,ËÎ´ÉæÃ,1,2019/6/27 22:00,10+,IEF099I,1
81416,P1,zos,03:53.0,03:53.0,2,21.04.09 CP1E J0179299  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110439728,2,ËÎ´ÉæÃ,1,2019/6/27 22:00,1+,DBA:EISS,1
81417,P1,zos,03:53.0,03:53.0,2,21.04.09 CP1E J0179299  +DBA:EISS BIG PARTITION TS FOUND!CGEN061P PART 3 71.6% INUSE SYSJOB,1,110439726,2,ËÎ´ÉæÃ,1,2019/6/27 22:00,1+,DBA:EISS,1
81418,P1,zos,57:21.0,57:21.0,2,23.57.42 CP1D S0008416  DSNR035I  -DP61 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP61APPL.D6560537E9D1 = 38465 -,1,110439954,2,ËÎ´ÉæÃ,1,2019/6/28 0:00,1+,DSNR035I,1
81419,P1,zos,57:21.0,50:14.0,3,00.50.30 CP1F S0008420  DSNR035I  -DP81 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS160019 -           CONNECTION ID  = UTILITY -           LUWID = DSNDP01.DP81APPL.D6561215C8E4 = 82092 -,1,110439954,2,ËÎ´ÉæÃ,1,2019/6/28 1:00,1+,DSNR035I,1
81420,P1,zos,42:07.0,42:07.0,2,00.42.25 CP1D J0191980 *IEF099I JOB SA040000 WAITING FOR DATA SETS,1,110440042,2,ËÎ´ÉæÃ,1,2019/6/28 1:00,1+,IEF099I,1
81421,P1,zos,55:53.0,55:53.0,15,01.56.15 CP1E S0008418 *DSNB319A  -DP71 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,1,110440093,2,ËÎ´ÉæÃ,1,2019/6/28 2:00,1+,DSNB319A,1
81422,P2,zos,40:20.0,40:20.0,1,01.39.47 CP2B J0145632 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110440074,2,ËÎ´ÉæÃ,1,2019/6/28 2:00,1+,IEF099I,1
81423,P2,zos,14:54.0,14:54.0,1,"01.14.48 CP2C           IOS080I 14FB,90,TLGL0057, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.DATA.UNLO.GL57.TUE50057",1,110440063,2,ËÎ´ÉæÃ,1,2019/6/28 2:00,1+,IOS080I,1
81426,P3,zos,15:00.0,15:00.0,1,"02.15.03 CP3A J0111341 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS FRIDAY, JUNE 28, 2019",1,110440102,2,ËÎ´ÉæÃ,1,2019/6/28 3:00,10+,IEF099I,1
81427,P1,zos,14:45.0,14:45.0,2,02.15.01 CP1D J0001283 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110440101,2,ËÎ´ÉæÃ,1,2019/6/28 3:00,1+,IEF099I,1
81428,P1,zos,06:21.0,06:21.0,2,02.06.37 CP1F J0001260 *IEF099I JOB G01SAGOC WAITING FOR DATA SETS,1,110440098,2,ËÎ´ÉæÃ,1,2019/6/28 3:00,1+,IEF099I,1
81429,P1,zos,38:56.0,38:56.0,1,03.00.01 CP1F J0009475 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,1,110440154,2,ËÎ´ÉæÃ,1,2019/6/28 4:00,1+,IEF099I,1
81431,P2,zos,14:54.0,37:54.0,14,"04.33.06 CP2D           IOS080I ED29,EA,BKINCT22, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",1,110440063,2,ËÎ´ÉæÃ,1,2019/6/28 5:00,1+,IOS080I,1
81432,P1,zos,29:05.0,29:05.0,2,04.26.05 CP1E J0014568 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110440186,2,ËÎ´ÉæÃ,1,2019/6/28 5:00,1+,IEF099I,1
81433,P1,zos,20:27.0,20:28.0,2,"04.14.33 CP1E          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C1, *PHYSICAL STRUCTURE VERSION D3C49DE1 32926040, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 85%: *   SPACE USAGE     IN-USE       T",1,110440182,2,ËÎ´ÉæÃ,1,2019/6/28 5:00,1+,IXC585E,1
81434,P1,zos,28:35.0,28:35.0,1,05.28.55 CP1C J0015707 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110440260,2,ËÎ´ÉæÃ,1,2019/6/28 6:00,1+,IEF099I,1
81435,P1,zos,06:49.0,06:49.0,1,05.06.50 CP1E J0014918  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.2% INUSE SYSJOB,1,110440233,2,ËÎ´ÉæÃ,1,2019/6/28 6:00,1+,DBA:BANCS,1
81436,P1,zos,06:48.0,06:48.0,1,05.06.49 CP1E J0014918  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.4% INUSE SYSJOB PART 8 73.5% INUSE SYSJOB,1,110440231,2,ËÎ´ÉæÃ,1,2019/6/28 6:00,1+,DBA:BANCS,1
81437,P1,zos,06:48.0,06:48.0,1,05.06.49 CP1E J0014918  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.5% INUSE SYSJOB,1,110440232,2,ËÎ´ÉæÃ,1,2019/6/28 6:00,1+,DBA:BANCS,1
81438,P1,zos,03:55.0,03:55.0,1,05.04.08 CP1E J0015195  +DBA:EISS BIG PARTITION TS FOUND!CGEN061P PART 3 71.8% INUSE SYSJOB 75.9% INUSE SYSJOB,1,110440226,2,ËÎ´ÉæÃ,1,2019/6/28 6:00,1+,DBA:EISS,1
81439,P1,zos,03:55.0,03:55.0,1,05.04.08 CP1E J0015195  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110440227,2,ËÎ´ÉæÃ,1,2019/6/28 6:00,1+,DBA:EISS,1
81440,P2,zos,14:54.0,57:09.0,18,"06.57.31 CP2C           IOS080I E2AB,E9,BKINCTF, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",1,110440063,2,ËÎ´ÉæÃ,1,2019/6/28 7:00,1+,IOS080I,1
81441,P3,zos,44:09.0,44:09.0,1,06.44.28 CP3D J0152595 *IEF099I JOB DEDPBE31 WAITING FOR DATA SETS,1,110440358,2,ËÎ´ÉæÃ,1,2019/6/28 7:00,10+,IEF099I,1
81442,P3,zos,22:21.0,22:21.0,1,06.22.40 CP3D J0141175 *IEF099I JOB DEDPNL23 WAITING FOR DATA SETS,1,110440332,2,ËÎ´ÉæÃ,1,2019/6/28 7:00,10+,IEF099I,1
81443,P1,zos,12:24.0,12:24.0,1,06.12.47 CP1F J0016215 *IEF099I JOB STP2     WAITING FOR DATA SETS,1,110440319,2,ËÎ´ÉæÃ,1,2019/6/28 7:00,1+,IEF099I,1
81444,P3,zos,01:58.0,01:58.0,2,06.02.23 CP3C J0133719  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.8% INUSE SYSJOB,1,110440305,2,ËÎ´ÉæÃ,1,2019/6/28 7:00,1+,DBA:BOCSY,1
81445,P3,zos,01:58.0,01:58.0,2,06.02.23 CP3C J0133719  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 75.1% INUSE SYSJOB,1,110440304,2,ËÎ´ÉæÃ,1,2019/6/28 7:00,1+,DBA:BOCSY,1
81446,P1,zos,53:09.0,53:09.0,1,"07.53.34 CP1E J0017314 *IEF099I JOB G02SD389 WAITING FOR DATA SETS Scratch of volume KK0002 requested by host via device 0505, dsn='0170.CA180115.H23'",1,110440421,2,ËÎ´ÉæÃ,1,2019/6/28 8:00,10+,IEF099I,1
81447,P1,zos,53:09.0,53:09.0,1,07.53.34 CP1E J0017314 *IEF099I JOB G02SD389 WAITING FOR DATA SETS,1,110440420,2,ËÎ´ÉæÃ,1,2019/6/28 8:00,1+,IEF099I,1
81448,P1,zos,26:43.0,26:53.0,2,10.27.11 CP1F S0008420  DSNR035I  -DP81 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = TF003402 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP81APPL.D656920F52BF = 117695 -,1,110440629,2,ËÎ´ÉæÃ,1,2019/6/28 11:00,1+,DSNR035I,1
81449,P1,zos,23:14.0,23:14.0,1,*10.23.40 CP1E J0026243 *IEF099I JOB G01S583B WAITING FOR DATA SETS,1,110440619,2,ËÎ´ÉæÃ,1,2019/6/28 11:00,1+,IEF099I,1
81450,P1,zos,23:14.0,23:14.0,1,10.23.40 CP1E J0026243 *IEF099I JOB G01S583B WAITING FOR DATA SETS,1,110440620,2,ËÎ´ÉæÃ,1,2019/6/28 11:00,1+,IEF099I,1
81451,P3,zos,02:15.0,02:15.0,2,13.02.32 CP3C J0179417  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.8% INUSE SYSJOB,1,110440794,2,ËÎ´ÉæÃ,1,2019/6/28 14:00,1+,DBA:BOCSY,1
81452,P3,zos,02:07.0,02:07.0,2,13.02.32 CP3C J0179417  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 75.2% INUSE SYSJOB,1,110440793,2,ËÎ´ÉæÃ,1,2019/6/28 14:00,1+,DBA:BOCSY,1
81453,P1,zos,22:40.0,22:40.0,1,15.23.07 CP1A J0056888 *IEF099I JOB BLKNET   WAITING FOR DATA SETS,1,110440898,2,ËÎ´ÉæÃ,1,2019/6/28 16:00,1+,IEF099I,1
81455,P1,zos,22:23.0,22:23.0,2,18.22.51 CP1E J0083249 *IEF099I JOB G01S583B WAITING FOR DATA SETS,1,110441003,2,ËÎ´ÉæÃ,1,2019/6/28 19:00,1+,IEF099I,1
81456,P1,zos,14:09.0,14:09.0,2,21.14.40 CP1F J0089452  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.4% INUSE SYSJOB,1,110441149,2,ËÎ´ÉæÃ,1,2019/6/28 22:00,1+,DBA:BANCS,1
81457,P1,zos,14:09.0,14:09.0,2,21.14.40 CP1F J0089452  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.5% INUSE SYSJOB,1,110441152,2,ËÎ´ÉæÃ,1,2019/6/28 22:00,1+,DBA:BANCS,1
81458,P1,zos,14:09.0,14:09.0,2,21.14.40 CP1F J0089452  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.2% INUSE SYSJOB,1,110441151,2,ËÎ´ÉæÃ,1,2019/6/28 22:00,1+,DBA:BANCS,1
81459,P1,zos,14:09.0,14:09.0,2,21.14.40 CP1F J0089452  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.5% INUSE SYSJOB,1,110441150,2,ËÎ´ÉæÃ,1,2019/6/28 22:00,1+,DBA:BANCS,1
81460,P1,zos,10:30.0,10:30.0,1,21.11.05 CP1E J0089511 *IEF099I JOB NA100009 WAITING FOR DATA SETS,1,110441146,2,ËÎ´ÉæÃ,1,2019/6/28 22:00,1+,IEF099I,1
81461,P1,zos,03:39.0,03:39.0,2,21.04.10 CP1D J0089334  +DBA:EISS BIG PARTITION TS FOUND!CGEN061P PART 3 72.2% INUSE SYSJOB,1,110441142,2,ËÎ´ÉæÃ,1,2019/6/28 22:00,1+,DBA:EISS,1
81462,P1,zos,03:39.0,03:39.0,2,21.04.10 CP1D J0089334  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110441144,2,ËÎ´ÉæÃ,1,2019/6/28 22:00,1+,DBA:EISS,1
81463,P1,zos,41:07.0,41:07.0,1,22.41.38 CP1F S0008420  DSNR035I  -DP81 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = EH460012 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP81APPL.D657381FC9FF = 60178 -           P,1,110441233,2,ËÎ´ÉæÃ,1,2019/6/28 23:00,1+,DSNR035I,1
81464,P1,zos,42:57.0,42:57.0,2,00.43.29 CP1D J0102044 *IEF099I JOB SA060000 WAITING FOR DATA SETS,1,110441352,2,ËÎ´ÉæÃ,1,2019/6/29 1:00,1+,IEF099I,1
81465,P1,zos,26:41.0,26:41.0,2,00.27.14 CP1D J0101884 *IEF099I JOB G01S663B WAITING FOR DATA SETS,1,110441347,2,ËÎ´ÉæÃ,1,2019/6/29 1:00,1+,IEF099I,1
81466,P1,zos,41:07.0,07:17.0,2,00.07.40 CP1E S0008418  DSNR035I  -DP71 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP71APPL.D65748CE3130 = 149830 -,1,110441233,2,ËÎ´ÉæÃ,1,2019/6/29 1:00,1+,DSNR035I,1
81467,P1,zos,55:41.0,55:43.0,14,01.56.14 CP1F S0008420 *DSNB319A  -DP81 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,1,110441410,2,ËÎ´ÉæÃ,1,2019/6/29 2:00,1+,DSNB319A,1
81468,P2,zos,44:19.0,44:19.0,1,01.44.15 CP2A J0015414 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110441405,2,ËÎ´ÉæÃ,1,2019/6/29 2:00,1+,IEF099I,1
81469,P2,zos,23:02.0,23:51.0,4,"02.22.16 CP2C           IOS080I 13F5,84,C4041373, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2041.A3703",1,110441425,2,ËÎ´ÉæÃ,1,2019/6/29 3:00,1+,IOS080I,1
81470,P1,zos,55:41.0,20:39.0,29,02.20.10 CP1E S0008409 *DSNB319A  -DP31 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP28-SEC,1,110441410,2,ËÎ´ÉæÃ,1,2019/6/29 3:00,1+,DSNB319A,1
81471,P3,zos,14:43.0,14:43.0,1,02.15.02 CP3B J0033466 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110441419,2,ËÎ´ÉæÃ,1,2019/6/29 3:00,1+,IEF099I,1
81472,P1,zos,14:40.0,14:40.0,1,02.15.01 CP1F J0113493 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110441418,2,ËÎ´ÉæÃ,1,2019/6/29 3:00,1+,IEF099I,1
81473,P2,zos,23:02.0,21:16.0,6,"04.21.54 CP2B           IOS080I 42BA,47,ZZ221201, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.INVM.UL871201",1,110441425,2,ËÎ´ÉæÃ,1,2019/6/29 5:00,1+,IOS080I,1
81474,P1,zos,30:03.0,30:03.0,2,05.30.38 CP1C J0124151 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110441586,2,ËÎ´ÉæÃ,1,2019/6/29 6:00,1+,IEF099I,1
81475,P1,zos,19:37.0,19:37.0,2,05.20.10 CP1E J0123724  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.6% INUSE SYSJOB,1,110441573,2,ËÎ´ÉæÃ,1,2019/6/29 6:00,1+,DBA:BANCS,1
81476,P1,zos,19:32.0,19:32.0,2,05.20.08 CP1E J0123724  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.6% INUSE SYSJOB,1,110441571,2,ËÎ´ÉæÃ,1,2019/6/29 6:00,1+,DBA:BANCS,1
81477,P1,zos,19:32.0,19:32.0,2,05.20.09 CP1E J0123724  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.2% INUSE SYSJOB,1,110441572,2,ËÎ´ÉæÃ,1,2019/6/29 6:00,1+,DBA:BANCS,1
81478,P1,zos,19:32.0,19:32.0,2,05.20.08 CP1E J0123724  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.4% INUSE SYSJOB,1,110441570,2,ËÎ´ÉæÃ,1,2019/6/29 6:00,1+,DBA:BANCS,1
81479,P1,zos,03:32.0,03:32.0,2,05.04.08 CP1F J0123782  +DBA:EISS BIG PARTITION TS FOUND!CGEN061P PART 3 72.4% INUSE SYSJOB,1,110441543,2,ËÎ´ÉæÃ,1,2019/6/29 6:00,1+,DBA:EISS,1
81480,P1,zos,03:32.0,03:32.0,1,05.04.08 CP1F J0123782  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB 72.4% INUSE SYSJOB,1,110441545,2,ËÎ´ÉæÃ,1,2019/6/29 6:00,1+,DBA:EISS,1
81481,P1,zos,03:32.0,03:32.0,1,05.04.08 CP1F J0123782  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110441546,2,ËÎ´ÉæÃ,1,2019/6/29 6:00,1+,DBA:EISS,1
81482,P3,zos,43:27.0,43:27.0,1,06.43.53 CP3C J0074079 *IEF099I JOB DEDPAT31 WAITING FOR DATA SETS,1,110441677,2,ËÎ´ÉæÃ,1,2019/6/29 7:00,10+,IEF099I,1
81483,P3,zos,43:21.0,43:21.0,1,06.43.51 CP3C J0074062 *IEF099I JOB DEDPNL31 WAITING FOR DATA SETS,1,110441676,2,ËÎ´ÉæÃ,1,2019/6/29 7:00,1+,IEF099I,1
81484,P3,zos,43:01.0,43:01.0,1,06.43.34 CP3D J0073962 *IEF099I JOB DEDPSE31 WAITING FOR DATA SETS,1,110441675,2,ËÎ´ÉæÃ,1,2019/6/29 7:00,1+,IEF099I,1
81485,P3,zos,01:59.0,01:59.0,2,06.02.32 CP3C J0055426  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.8% INUSE SYSJOB,1,110441624,2,ËÎ´ÉæÃ,1,2019/6/29 7:00,1+,DBA:BOCSY,1
81486,P3,zos,01:53.0,01:59.0,2,06.02.32 CP3C J0055426  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 75.2% INUSE SYSJOB,1,110441623,2,ËÎ´ÉæÃ,1,2019/6/29 7:00,1+,DBA:BOCSY,1
81487,P1,zos,41:15.0,41:15.0,1,07.41.55 CP1D J0125138 *IEF099I JOB G00S077B WAITING FOR DATA SETS,1,110441738,2,ËÎ´ÉæÃ,1,2019/6/29 8:00,1+,IEF099I,1
81488,P1,zos,01:00.0,01:02.0,2,07.01.37 CP1E S0052951  BQAPPQDEPS0 SEV=WAR QWP2 NamedQueue: APPISN.MI.WBIFN.SENDQ CURRENT DEPTH:2486 (CurrentDepth >= 2000),1,110441688,2,ËÎ´ÉæÃ,1,2019/6/29 8:00,1+,BQAPPQDEPS0,1
81489,P1,zos,18:38.0,18:38.0,2,09.19.17 CP1E J0126011 *IEF099I JOB CXEXCPW  WAITING FOR DATA SETS,1,110441796,2,ËÎ´ÉæÃ,1,2019/6/29 10:00,1+,IEF099I,1
81491,P3,zos,52:19.0,52:29.0,7,11.53.02 CP3D S0047138 *DSNB319A  -DP2Y DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP0-SEC,1,110441881,2,ËÎ´ÉæÃ,1,2019/6/29 12:00,1+,DSNB319A,1
81492,P1,zos,26:34.0,39:55.0,3,12.40.34 CP1E S0008418  DSNR035I  -DP71 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = TF001902 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP71APPL.D657F186C697 = 32044 -           P,1,110441898,2,ËÎ´ÉæÃ,1,2019/6/29 13:00,1+,DSNR035I,1
81493,P3,zos,02:06.0,02:06.0,2,13.02.46 CP3C J0101132  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.8% INUSE SYSJOB,1,110441917,2,ËÎ´ÉæÃ,1,2019/6/29 14:00,1+,DBA:BOCSY,1
81494,P3,zos,02:06.0,02:06.0,2,13.02.46 CP3C J0101132  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 75.2% INUSE SYSJOB,1,110441916,2,ËÎ´ÉæÃ,1,2019/6/29 14:00,1+,DBA:BOCSY,1
81496,P1,zos,12:54.0,12:54.0,2,21.13.40 CP1F J0141237  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.2% INUSE SYSJOB,1,110442233,2,ËÎ´ÉæÃ,1,2019/6/29 22:00,1+,DBA:BANCS,1
81497,P1,zos,12:54.0,12:54.0,2,21.13.39 CP1F J0141237  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.4% INUSE SYSJOB,1,110442231,2,ËÎ´ÉæÃ,1,2019/6/29 22:00,1+,DBA:BANCS,1
81498,P1,zos,12:54.0,12:54.0,2,21.13.40 CP1F J0141237  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.6% INUSE SYSJOB,1,110442234,2,ËÎ´ÉæÃ,1,2019/6/29 22:00,1+,DBA:BANCS,1
81499,P1,zos,12:54.0,12:54.0,2,21.13.39 CP1F J0141237  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.6% INUSE SYSJOB,1,110442232,2,ËÎ´ÉæÃ,1,2019/6/29 22:00,1+,DBA:BANCS,1
81500,P1,zos,11:30.0,11:30.0,1,21.12.14 CP1C J0141337 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110442230,2,ËÎ´ÉæÃ,1,2019/6/29 22:00,1+,IEF099I,1
81501,P1,zos,03:24.0,03:24.0,2,21.04.10 CP1F J0141203  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110442224,2,ËÎ´ÉæÃ,1,2019/6/29 22:00,1+,DBA:EISS,1
81502,P1,zos,03:24.0,03:24.0,2,21.04.10 CP1F J0141203  +DBA:EISS BIG PARTITION TS FOUND!CGEN061P PART 3 72.9% INUSE SYSJOB,1,110442222,2,ËÎ´ÉæÃ,1,2019/6/29 22:00,1+,DBA:EISS,1
81525,P1,zos,00:42.0,00:42.0,2,00.01.29 CP1E J0153768 *IEF099I JOB G01S663B WAITING FOR DATA SETS,1,110442667,2,ËÎ´ÉæÃ,1,2019/6/30 1:00,1+,IEF099I,1
